4.750000000000000056e-02,5.050000000000000322e-02,5.099999999999999672e-02,5.140000000000000124e-02,5.070000000000000201e-02
7.637000000000000455e-01,8.406000000000000139e-01,8.830000000000000071e-01,9.096999999999999531e-01,9.293000000000000149e-01
