4.979999999999999705e-02,5.349999999999999895e-02,4.739999999999999769e-02,4.979999999999999705e-02,5.120000000000000245e-02
9.409999999999999476e-01,9.899000000000000021e-01,9.951999999999999735e-01,9.958000000000000185e-01,9.979999999999999982e-01
